LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.29697,0.44662,1.6665,0.0,21350091,10931247.081,240,300,300
1,1.08953,0.25438,1.4956,0.7094,20,10.24,5,3,2
2,0.96012,0.10293,1.1232,0.786,20,10.24,4,3,8
3,1.0813,0.18473,1.3835,0.7145,20,10.24,4,5,3
4,1.16442,0.14041,1.3737,0.8557,20,10.24,5,4,2
5,0.82735,0.22532,1.2757,0.5828,20,10.24,6,3,3
6,1.07878,0.28296,1.4119,0.5575,20,10.24,6,3,3
7,1.0016,0.32918,1.4171,0.4126,21,10.752,4,4,3
8,1.49645,0.10663,1.58,1.1245,21,10.752,4,4,4
9,0.93934,0.20755,1.4162,0.739,21,10.752,4,5,6
10,0.91148,0.06036,0.9957,0.7903,21,10.752,5,5,6
11,1.09044,0.22068,1.414,0.5892,21,10.752,5,7,4
12,1.22135,0.26204,1.4682,0.6995,21,10.752,3,5,6
13,1.11595,0.18254,1.3579,0.7905,21,10.752,3,4,5
14,0.43533,0.04787,0.5188,0.3541,22,11.264,3,5,2
15,0.84705,0.23822,1.3445,0.3464,22,11.264,4,7,5
16,0.0,0.0,0.0,0.0,22,11.264,6,5,5
17,0.85916,0.14576,1.2633,0.6301,22,11.264,4,4,5
18,1.38733,0.10955,1.5192,1.13,22,11.264,5,4,5
19,1.31535,0.08843,1.4059,1.0033,23,11.776,4,4,5
20,1.45337,0.10781,1.5622,1.0424,23,11.776,4,4,6
21,0.84728,0.26062,1.3442,0.5089,23,11.776,4,3,4
22,0.77794,0.22733,1.3095,0.441,24,12.288,4,5,5
23,1.02781,0.09365,1.1882,0.8794,24,12.288,5,5,7
24,0.6683,0.11939,0.8849,0.4422,25,12.8,5,4,4
25,1.33903,0.15164,1.4136,0.6768,25,12.8,6,4,3
26,1.19496,0.14399,1.3904,0.9264,25,12.8,10,8,4
27,1.43263,0.03358,1.525,1.3833,25,12.8,4,5,6
28,0.0,0.0,0.0,0.0,25,12.8,5,4,3
29,1.01972,0.36153,1.4331,0.3581,26,13.312,5,4,4
30,0.7578,0.08707,0.9258,0.6099,26,13.312,5,6,6
31,0.46843,0.07684,0.6041,0.3544,27,13.824,6,4,5
32,1.378,0.04832,1.4256,1.2424,27,13.824,3,5,4
33,0.82133,0.08142,0.9759,0.6954,27,13.824,5,3,5
34,1.15392,0.36089,1.56,0.6224,27,13.824,4,5,6
35,0.72613,0.09652,0.9192,0.4748,27,13.824,4,4,5
36,1.06474,0.34368,1.4573,0.429,27,13.824,7,3,3
37,1.13021,0.14628,1.3656,0.82,27,13.824,5,4,4
38,0.87683,0.11276,1.1259,0.6732,28,14.336,7,3,4
39,1.09645,0.25946,1.3742,0.5961,29,14.848,4,5,6
40,1.12026,0.17933,1.3694,0.8077,29,14.848,4,4,5
41,0.0,0.0,0.0,0.0,29,14.848,5,4,3
42,0.35419,0.50967,1.4126,0.0,30,15.36,5,6,6
43,1.40475,0.02537,1.4435,1.3467,30,15.36,5,5,7
44,1.19542,0.18591,1.3559,0.6932,30,15.36,7,4,5
45,0.0,0.0,0.0,0.0,30,15.36,4,5,5
46,0.0,0.0,0.0,0.0,30,15.36,6,4,5
47,0.93759,0.10326,1.156,0.7552,31,15.872,5,3,6
48,0.87687,0.05461,1.0144,0.7328,33,16.896,5,6,5
49,1.37705,0.08448,1.4649,1.0945,33,16.896,4,6,4
50,0.89326,0.10279,1.1189,0.7081,33,16.896,6,4,6
51,0.77517,0.16418,1.0932,0.4871,34,17.408,5,9,4
52,0.0,0.0,0.0,0.0,34,17.408,4,6,3
53,0.93979,0.07546,1.0656,0.729,34,17.408,5,7,6
54,1.29799,0.25944,1.5983,0.6846,34,17.408,5,4,5
55,0.92757,0.22233,1.4446,0.6354,34,17.408,5,4,6
56,1.39919,0.11545,1.4911,0.9069,35,17.92,4,5,4
57,0.0,0.0,0.0,0.0,35,17.92,4,6,6
58,0.0,0.0,0.0,0.0,35,17.92,4,5,8
59,1.35601,0.10214,1.4257,0.9616,35,17.92,5,3,6
60,0.0,0.0,0.0,0.0,35,17.92,6,4,4
61,1.36976,0.19483,1.5222,0.7738,36,18.432,5,7,6
62,0.41509,0.22482,0.8647,0.179,36,18.432,6,5,2
63,0.0,0.0,0.0,0.0,37,18.944,7,7,4
64,0.0,0.0,0.0,0.0,37,18.944,3,5,7
65,0.96877,0.12628,1.2893,0.7639,38,19.456,6,5,8
66,0.76741,0.26137,1.3508,0.3536,39,19.968,4,5,5
67,1.21743,0.18517,1.4123,0.7468,39,19.968,4,6,8
68,0.9226,0.19021,1.3502,0.5655,39,19.968,7,5,4
69,0.83004,0.06487,0.9914,0.6767,39,19.968,4,4,9
70,0.0,0.0,0.0,0.0,40,20.48,6,7,6
71,1.17036,0.30475,1.5004,0.6509,40,20.48,6,4,5
72,0.58804,0.16783,1.1466,0.3027,42,21.504,10,8,5
73,0.76587,0.0437,0.8261,0.6713,42,21.504,7,8,5
74,0.0,0.0,0.0,0.0,42,21.504,7,6,4
75,0.6725,0.11322,0.8615,0.4495,45,23.04,5,5,5
76,1.40736,0.14961,1.5374,0.9298,45,23.04,5,8,5
77,0.5336,0.13926,0.964,0.3264,46,23.552,9,6,4
78,0.0,0.0,0.0,0.0,47,24.064,8,7,3
79,1.09769,0.27165,1.3908,0.4804,47,24.064,5,9,8
80,0.83665,0.20868,1.3597,0.5358,47,24.064,7,4,5
81,1.32464,0.1169,1.4483,0.9063,48,24.576,4,5,8
82,1.06713,0.15741,1.4124,0.8651,52,26.624,6,5,9
83,0.0,0.0,0.0,0.0,52,26.624,6,5,5
84,0.0,0.0,0.0,0.0,53,27.136,9,6,4
85,1.29388,0.21176,1.4903,0.4969,53,27.136,4,5,6
86,1.06278,0.28314,1.4444,0.3465,55,28.16,6,4,7
87,0.66856,0.07897,0.8518,0.504,55,28.16,8,6,8
88,0.0,0.0,0.0,0.0,55,28.16,9,8,4
89,1.0209,0.1342,1.3072,0.7543,56,28.672,7,6,8
90,0.88005,0.25817,1.424,0.5293,60,30.72,6,5,8
91,0.75645,0.1763,1.178,0.2774,62,31.744,5,4,6
92,1.04575,0.20073,1.3647,0.6187,63,32.256,10,4,5
93,1.08909,0.22348,1.4139,0.687,65,33.28,6,5,7
94,0.76768,0.11643,1.0629,0.5977,70,35.84,5,7,7
95,1.00105,0.1712,1.3422,0.5894,71,36.352,13,11,4
96,1.31795,0.16876,1.4651,0.7392,71,36.352,6,5,9
97,0.87895,0.11955,1.2191,0.6556,72,36.864,7,7,6
98,0.39602,0.10159,0.5971,0.1756,72,36.864,6,5,7
99,0.51498,0.09647,0.7022,0.3123,74,37.888,10,11,5
100,1.3957,0.06425,1.4923,1.0495,75,38.4,5,6,6
101,1.01883,0.23846,1.4161,0.6,78,39.936,5,4,9
102,1.09538,0.23521,1.5063,0.6245,79,40.448,7,8,7
103,1.44667,0.13406,1.5728,0.7762,80,40.96,7,9,12
104,0.62478,0.21732,1.1499,0.2319,86,44.032,13,7,6
105,1.29551,0.18925,1.5638,0.8879,88,45.056,7,7,10
106,0.98868,0.28818,1.3778,0.4481,92,47.104,6,7,11
107,0.89862,0.37791,1.4809,0.2376,92,47.104,10,8,7
108,0.91326,0.18427,1.3234,0.4631,94,48.128,7,6,8
109,1.21745,0.34138,1.4974,0.5102,98,50.176,5,11,9
110,0.9993,0.21312,1.357,0.3621,100,51.2,8,7,12
111,1.14164,0.23488,1.4753,0.7245,106,54.272,9,6,6
112,1.29017,0.17388,1.5017,0.7548,108,55.296,7,8,10
113,1.19905,0.19172,1.4832,0.699,116,59.392,6,7,7
114,1.20346,0.24112,1.5322,0.6002,117,59.904,7,9,11
115,0.0,0.0,0.0,0.0,118,60.416,4,7,12
116,1.2405,0.1626,1.5153,0.7751,121,61.952,6,13,10
117,1.02742,0.36149,1.5145,0.3017,122,62.464,7,9,10
118,0.9412,0.2231,1.3782,0.5509,124,63.488,9,6,13
119,0.0,0.0,0.0,0.0,125,64.0,10,7,14
120,0.95319,0.26177,1.3723,0.4228,125,64.0,6,8,8
121,0.21196,0.23118,0.8207,0.0,132,67.584,9,11,5
122,1.06515,0.27995,1.4484,0.2903,133,68.096,8,6,15
123,1.18515,0.24316,1.4915,0.703,137,70.144,5,9,9
124,0.77347,0.19538,1.3583,0.4906,140,71.68,10,15,13
125,0.73813,0.07322,0.8717,0.5931,144,73.728,6,7,15
126,1.28418,0.21201,1.5013,0.5387,149,76.288,7,8,7
127,1.27992,0.20121,1.4751,0.6491,152,77.824,6,7,8
128,1.06253,0.17391,1.3738,0.7493,161,82.432,12,13,5
129,0.78322,0.23643,1.3481,0.3012,162,82.944,8,11,8
130,0.09525,0.15775,0.79057,0.0,165,84.48,9,10,9
131,0.0,0.0,0.0,0.0,205,104.96,11,14,8
132,0.82409,0.11107,1.1239,0.2522,209,107.008,11,10,22
133,1.18253,0.26063,1.5102,0.4971,222,113.664,7,13,15
134,0.69168,0.16268,1.2639,0.327,232,118.784,13,8,11
135,0.87346,0.12932,1.2221,0.56,232,118.784,7,15,16
136,1.0214,0.14942,1.4999,0.6378,233,119.296,10,12,14
137,0.95745,0.40488,1.5214,0.1587,244,124.928,15,11,12
138,0.69693,0.30877,1.429,0.0,252,129.024,12,18,10
139,1.12606,0.21645,1.4465,0.4938,259,132.608,14,25,14
140,1.19339,0.20599,1.4429,0.6108,262,134.144,8,7,12
141,0.82951,0.16084,1.3642,0.4517,269,137.728,14,9,22
142,0.98131,0.30213,1.4724,0.0,285,145.92,9,15,9
143,0.0,0.0,0.0,0.0,291,148.992,14,15,10
144,1.28308,0.1563,1.4896,0.7466,308,157.696,20,22,11
145,1.38771,0.11685,1.5121,0.9317,315,161.28,9,7,13
146,1.18701,0.161,1.4733,0.7094,338,173.056,11,24,10
147,0.17508,0.42232,1.4887,0.0,361,184.832,8,14,14
148,0.69863,0.21369,1.4452,0.2645,391,200.192,12,12,11
149,1.16119,0.32231,1.5407,0.3381,692,354.304,14,9,17
150,0.6517,0.16577,1.3368,0.2334,694,355.328,11,16,12
151,0.68854,0.16454,1.3927,0.1919,750,384.0,12,17,18
152,0.9136,0.15727,1.3529,0.0,937,479.744,17,28,20
153,0.91513,0.22392,1.3977,0.4903,1215,622.08,17,27,22
154,0.89414,0.16172,1.172,0.3216,2024,1036.288,14,17,27
155,0.74962,0.26873,1.4088,0.1915,2481,1270.272,20,21,23
156,1.26271,0.41947,1.5639,0.0,7178,3675.136,35,38,35
157,0.76088,0.23389,1.5139,0.1634,10615,5434.88,63,55,48
158,0.70989,0.12071,1.2272,0.2106,16301,8346.112,59,55,36
159,0.47753,0.56375,1.6572,0.0,16532,8464.384,43,58,61
160,0.71853,0.4372,1.662,0.0,177910,91089.924,144,144,136
161,0.68102,0.10166,0.9681,0.4032,286,146.432,10,11,7
162,0.76107,0.1444,1.0424,0.5434,185,94.72,9,7,9
