LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.26572,0.41813,1.6665,0.0,21502436,11009247.724,239,300,300
1,0.64487,0.07346,0.8819,0.4574,490,250.88,18,12,10
2,0.65269,0.08628,0.8495,0.4755,287,146.944,15,9,7
3,0.69097,0.04504,0.8522,0.6167,249,127.488,10,8,9
4,0.7166,0.05695,0.8747,0.6249,272,139.264,12,8,11
5,0.64926,0.03688,0.7353,0.586,90,46.08,10,5,7
6,0.68466,0.11301,0.9132,0.4376,231,118.272,9,12,8
7,0.62815,0.11502,0.9528,0.4236,285,145.92,9,11,8
8,0.74599,0.10302,0.9118,0.4887,194,99.328,7,9,10
9,0.72977,0.09293,0.9289,0.5138,156,79.872,7,15,14
10,0.72413,0.08935,0.8835,0.5197,160,81.92,6,11,9
11,0.75811,0.09709,0.9592,0.5898,292,149.504,9,11,11
12,0.6969,0.08203,0.894,0.5739,201,102.912,9,8,9
13,0.76448,0.1149,0.9928,0.5328,332,169.984,8,13,11
14,0.77958,0.09907,1.0088,0.5873,120,61.44,8,8,6
15,0.72426,0.10622,0.9937,0.5232,330,168.96,10,13,7
16,0.7244,0.07768,0.8956,0.6083,63,32.256,4,9,5
17,0.72546,0.07302,0.9074,0.59,303,155.136,6,11,11
18,0.75316,0.08081,0.9427,0.6038,274,140.288,9,8,9
19,0.65192,0.11283,0.9144,0.4402,274,140.288,7,15,10
20,0.72996,0.08512,0.9095,0.5735,268,137.216,12,7,9
21,0.79147,0.0584,0.9263,0.6802,136,69.632,10,10,7
22,0.77795,0.04999,0.9071,0.654,130,66.56,10,10,7
23,0.65571,0.1414,0.9596,0.3917,234,119.808,10,9,5
24,0.76335,0.06386,0.8955,0.6391,218,111.616,7,7,12
25,0.79122,0.07702,0.9691,0.6181,157,80.384,6,19,5
26,0.76938,0.07983,0.9537,0.6427,150,76.8,5,10,6
27,0.74649,0.10262,0.952,0.5306,141,72.192,9,9,7
28,0.78064,0.08148,0.9013,0.5692,139,71.168,9,19,12
29,0.75481,0.07791,0.9015,0.6206,82,41.984,5,8,6
30,0.77883,0.06161,0.882,0.6518,57,29.184,4,6,5
31,0.78442,0.10739,0.9632,0.5685,73,37.376,5,6,5
32,0.76496,0.07758,0.9125,0.6088,58,29.696,4,6,4
33,0.7458,0.07792,0.8757,0.576,119,60.928,8,9,5
34,0.75273,0.07169,0.8931,0.6201,99,50.688,12,5,4
35,0.85607,0.07836,0.9857,0.6248,96,49.152,6,8,6
36,0.76508,0.06328,0.8856,0.6055,75,38.4,5,9,6
37,0.65709,0.06596,0.8071,0.5505,63,32.256,5,7,4
38,0.58503,0.07367,0.7656,0.4868,55,28.16,8,5,4
39,0.69552,0.10063,0.8624,0.4667,55,28.16,3,6,5
40,0.63804,0.06127,0.7947,0.5254,52,26.624,11,10,4
41,0.74933,0.09407,0.8867,0.5762,46,23.552,8,8,6
42,0.69424,0.04504,0.7925,0.5959,38,19.456,4,5,7
43,0.78762,0.1468,0.9928,0.5414,38,19.456,5,3,6
44,0.6906,0.07921,0.8465,0.5438,37,18.944,7,9,5
45,0.81941,0.10131,0.9621,0.5298,36,18.432,3,5,9
46,0.62884,0.09135,0.8167,0.4619,36,18.432,6,4,4
47,0.79767,0.04405,0.8869,0.7329,35,17.92,5,4,3
48,0.61306,0.06289,0.7777,0.5281,34,17.408,4,5,6
49,0.79375,0.04002,0.8649,0.7064,34,17.408,5,4,4
50,0.79313,0.05465,0.9139,0.6999,33,16.896,4,5,3
51,0.87388,0.01803,0.9093,0.8403,32,16.384,5,5,4
52,0.77505,0.06168,0.9288,0.6613,30,15.36,5,4,4
53,0.60166,0.02549,0.6387,0.5481,29,14.848,4,12,2
54,0.76104,0.04579,0.8155,0.6367,25,12.8,3,4,4
55,0.81281,0.02819,0.8572,0.7668,21,10.752,2,3,5
