LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.32156,0.44105,1.6657,0.0,18889218,9671280.048,210,300,300
1,0.63411,0.12919,0.9375,0.4104,336,172.032,11,12,12
2,0.68691,0.13426,0.9797,0.428,273,139.776,10,8,12
3,0.60814,0.12874,0.8779,0.4063,135,69.12,5,10,7
4,0.60392,0.1184,0.9272,0.381,238,121.856,7,28,10
5,0.6925,0.12514,0.9229,0.453,147,75.264,7,6,10
6,0.73704,0.09603,0.9293,0.5114,354,181.248,11,14,16
7,0.77538,0.09503,0.931,0.4983,224,114.688,8,11,12
8,0.78816,0.10653,0.9879,0.4826,328,167.936,10,19,17
9,0.78562,0.07079,0.9321,0.5766,221,113.152,11,20,16
10,0.69298,0.12324,0.9195,0.4268,407,208.384,10,13,17
11,0.78905,0.08765,0.9848,0.4861,339,173.568,9,20,11
12,0.79136,0.10956,0.9977,0.4688,179,91.648,10,15,10
13,0.68439,0.09764,0.9014,0.4327,457,233.984,12,16,10
14,0.7576,0.06167,0.898,0.5772,189,96.768,11,10,6
15,0.7022,0.10231,0.8699,0.4328,185,94.72,8,10,10
16,0.75227,0.13268,1.0344,0.3757,639,327.168,11,24,29
17,0.60273,0.13759,0.921,0.2912,366,187.392,16,12,7
18,0.68674,0.07868,0.8764,0.4606,244,124.928,13,9,10
19,0.75789,0.11904,0.9781,0.423,292,149.504,9,27,20
20,0.78421,0.09741,0.9508,0.4035,211,108.032,8,10,12
21,0.6861,0.14053,0.9649,0.4034,86,44.032,7,7,8
22,0.64832,0.10965,0.8654,0.3696,493,252.416,14,17,14
23,0.66928,0.1206,0.9028,0.4171,67,34.304,5,9,4
24,0.77813,0.10024,1.0044,0.5019,325,166.4,11,16,9
25,0.78774,0.0774,0.9463,0.6032,142,72.704,9,10,7
26,0.72256,0.10033,0.9195,0.5079,198,101.376,7,12,8
27,0.81166,0.04851,0.9014,0.6618,182,93.184,7,9,8
28,0.6294,0.0914,0.928,0.4973,365,186.88,10,25,14
29,0.59139,0.09537,0.8961,0.3669,278,142.336,16,13,16
30,0.66356,0.0859,0.9329,0.4682,268,137.216,12,32,15
31,0.68005,0.11832,0.8681,0.3954,263,134.656,9,8,8
32,0.69973,0.08414,0.9769,0.5115,248,126.976,8,18,14
33,0.76362,0.11439,1.0167,0.5289,234,119.808,7,9,10
34,0.67758,0.12508,0.9461,0.4532,182,93.184,12,17,13
35,0.58441,0.05507,0.7173,0.406,174,89.088,11,24,7
36,0.75776,0.07795,0.9081,0.6059,173,88.576,5,10,8
37,0.79847,0.0795,0.9723,0.623,75,38.4,6,8,4
38,0.76347,0.09022,0.9237,0.5822,62,31.744,5,7,4
39,0.76671,0.15543,0.9999,0.4259,101,51.712,7,10,8
40,0.5828,0.05145,0.6954,0.4604,74,37.888,6,17,5
41,0.58763,0.09883,0.8525,0.3645,62,31.744,11,13,9
42,0.62811,0.06023,0.8011,0.5055,59,30.208,9,16,6
43,0.75591,0.07118,0.8604,0.5873,59,30.208,3,5,5
44,0.8653,0.04218,0.9658,0.7808,56,28.672,4,8,4
45,0.56998,0.05558,0.727,0.4682,50,25.6,5,10,4
46,0.67783,0.11294,0.881,0.4962,50,25.6,7,10,5
47,0.58524,0.09211,0.8,0.4578,49,25.088,8,9,6
48,0.56686,0.05577,0.7064,0.4408,49,25.088,5,11,9
49,0.57174,0.03904,0.6633,0.4889,45,23.04,7,10,7
50,0.75652,0.06072,0.8603,0.5864,44,22.528,7,7,4
51,0.72703,0.07475,0.8602,0.5411,43,22.016,4,7,3
52,0.60795,0.06651,0.7343,0.4806,40,20.48,6,8,5
53,0.61957,0.0306,0.7116,0.5685,37,18.944,5,13,4
54,0.65698,0.11293,0.8604,0.5038,33,16.896,6,10,3
55,0.5975,0.04229,0.6839,0.5022,31,15.872,9,5,10
56,0.66775,0.04845,0.7318,0.5399,30,15.36,5,7,4
57,0.54203,0.08364,0.7374,0.4123,29,14.848,9,4,6
58,0.85834,0.05462,0.9275,0.7254,27,13.824,4,10,4
59,0.52957,0.06995,0.6214,0.3877,27,13.824,7,5,5
60,0.63897,0.06493,0.7489,0.5157,26,13.312,3,9,4
61,0.63474,0.02749,0.685,0.586,25,12.8,4,8,4
62,0.7284,0.05413,0.8271,0.609,25,12.8,4,3,3
63,0.62636,0.03322,0.7165,0.5759,24,12.288,4,7,4
64,0.60013,0.08593,0.7626,0.4849,23,11.776,4,5,5
65,0.78093,0.04482,0.8514,0.6771,22,11.264,5,4,6
66,0.812,0.05214,0.9166,0.7115,21,10.752,4,4,2
67,0.67238,0.1248,0.8804,0.49,21,10.752,4,6,6
68,0.82345,0.10237,0.9761,0.6129,21,10.752,4,5,3
