LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.41433,0.48737,1.6664,0.0,21048786,10776978.914,234,300,300
1,0.78082,0.08747,0.9416,0.6009,20,10.24,4,4,3
2,0.66474,0.07261,0.8147,0.5403,23,11.776,4,6,3
3,0.65836,0.07128,0.8423,0.4985,23,11.776,7,5,4
4,0.73861,0.0816,0.8904,0.6162,27,13.824,3,11,3
5,0.52695,0.07284,0.7266,0.4266,30,15.36,4,8,6
6,0.59255,0.09362,0.7687,0.4112,31,15.872,6,5,5
7,0.66819,0.09626,0.8763,0.5308,33,16.896,3,7,4
8,0.58545,0.0784,0.7732,0.435,33,16.896,5,7,5
9,0.61646,0.11186,0.9283,0.4735,33,16.896,3,5,7
10,0.86773,0.05894,0.9517,0.7248,33,16.896,6,5,3
11,0.8323,0.0659,0.9647,0.7322,37,18.944,5,3,4
12,0.78751,0.08934,0.9412,0.6261,37,18.944,6,10,5
13,0.6371,0.08532,0.8249,0.4353,41,20.992,5,7,8
14,0.6914,0.08507,0.8262,0.4728,42,21.504,4,11,3
15,0.74081,0.11159,0.9181,0.435,42,21.504,4,7,6
16,0.62878,0.08016,0.8264,0.4928,45,23.04,8,8,6
17,0.70344,0.13797,0.9447,0.4483,50,25.6,5,6,4
18,0.74427,0.144,1.0312,0.5311,58,29.696,8,8,5
19,0.59479,0.07008,0.7963,0.4562,60,30.72,8,13,3
20,0.77038,0.15389,1.0693,0.4924,62,31.744,8,7,6
21,0.68129,0.10827,0.8706,0.451,63,32.256,5,11,9
22,0.47895,0.04874,0.6,0.3886,64,32.768,8,8,12
23,0.82002,0.14104,1.081,0.5138,70,35.84,5,10,4
24,0.64884,0.08271,0.8753,0.465,73,37.376,12,10,4
25,0.46221,0.06801,0.6149,0.2806,90,46.08,6,9,10
26,0.78719,0.08514,0.9377,0.5504,109,55.808,5,13,7
27,0.70886,0.11324,0.9313,0.4548,139,71.168,10,8,5
28,0.7402,0.10279,0.9599,0.5262,255,130.56,10,19,15
29,0.7361,0.14332,0.9709,0.2819,277,141.824,9,19,17
30,0.63888,0.13508,0.9156,0.2696,287,146.944,12,27,13
31,0.65154,0.12442,0.9442,0.3893,303,155.136,9,23,6
32,0.65843,0.15021,1.0197,0.3461,391,200.192,13,21,15
33,0.68101,0.09531,0.9638,0.3945,396,202.752,10,35,18
34,0.64673,0.12358,0.9636,0.4055,426,218.112,12,17,9
35,0.67562,0.12388,0.9468,0.3249,511,261.632,18,40,17
36,0.76773,0.10716,0.9817,0.5296,590,302.08,16,19,12
37,0.66571,0.1467,0.9643,0.1482,698,357.376,19,35,26
38,0.67621,0.13122,0.9991,0.3868,2143,1097.216,29,41,25
39,0.58824,0.16831,1.0181,0.1251,3068,1570.816,35,65,30
40,0.4829,0.13541,0.8989,0.1412,501,256.512,13,13,9
