LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.30767,0.4431,1.6662,0.0,21595741,11057019.886,240,300,300
1,0.52421,0.05622,0.6313,0.4385,20,10.24,3,6,2
2,0.63953,0.08939,0.7868,0.4958,23,11.776,3,5,5
3,0.62058,0.02701,0.6654,0.5758,24,12.288,3,13,2
4,0.55863,0.03915,0.6338,0.4883,25,12.8,5,6,4
5,0.74516,0.04498,0.8194,0.6618,29,14.848,6,4,3
6,0.67717,0.05042,0.797,0.5974,36,18.432,3,12,6
7,0.64733,0.01928,0.6938,0.6182,38,19.456,3,10,4
8,0.72923,0.10575,0.9039,0.4946,38,19.456,4,9,7
9,0.61467,0.10363,0.8567,0.4123,42,21.504,8,7,5
10,0.81456,0.09415,0.9507,0.6047,44,22.528,7,5,6
11,0.52088,0.07005,0.69,0.4097,45,23.04,4,6,5
12,0.57614,0.03776,0.6545,0.5103,50,25.6,6,8,5
13,0.61431,0.03494,0.6956,0.5394,58,29.696,4,10,7
14,0.74964,0.09008,0.9187,0.5094,69,35.328,5,9,14
15,0.70683,0.07801,0.8587,0.5316,69,35.328,8,6,4
16,0.75661,0.06529,0.922,0.617,69,35.328,4,10,3
17,0.80363,0.06159,0.9406,0.6004,78,39.936,6,7,7
18,0.56854,0.06383,0.7519,0.4576,79,40.448,16,8,8
19,0.73633,0.06711,0.8775,0.6039,81,41.472,4,7,6
20,0.66505,0.06442,0.8181,0.5301,101,51.712,6,13,11
21,0.75791,0.07678,0.8883,0.5663,118,60.416,5,19,8
22,0.71833,0.11115,0.9581,0.5084,191,97.792,7,11,7
23,0.65665,0.0757,0.8713,0.4618,206,105.472,8,23,16
24,0.7763,0.08142,0.9328,0.58,293,150.016,7,13,8
25,0.77307,0.06421,0.9148,0.6339,388,198.656,8,11,10
26,0.65874,0.12024,0.9934,0.4047,595,304.64,9,19,11
27,0.63981,0.1262,0.9475,0.3885,995,509.44,31,63,22
58,0.71309,0.12509,0.9473,0.4042,455,232.96,14,15,11
