LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.29792,0.44355,1.6664,0.0,21593454,11055677.607,240,300,300
1,0.78804,0.08863,0.9353,0.6166,21,10.752,4,4,2
2,0.8301,0.07556,0.9977,0.6941,21,10.752,5,3,3
3,0.67705,0.05392,0.7537,0.5867,22,11.264,3,4,3
4,0.57706,0.09318,0.7313,0.44,24,12.288,4,3,3
5,0.75968,0.08729,0.9525,0.6325,31,15.872,5,4,3
6,0.47985,0.02592,0.5224,0.4286,32,16.384,7,6,5
7,0.62917,0.09017,0.8577,0.4858,32,16.384,5,4,3
8,0.58073,0.06025,0.7704,0.4898,35,17.92,4,4,4
9,0.76662,0.04636,0.8432,0.647,38,19.456,6,7,4
10,0.7155,0.06791,0.8786,0.605,39,19.968,5,6,2
11,0.75569,0.1069,0.9206,0.4944,41,20.992,7,4,6
12,0.73887,0.06999,0.8825,0.6379,42,21.504,6,6,4
13,0.68041,0.10117,0.9133,0.4698,42,21.504,8,5,7
14,0.68353,0.09604,0.8917,0.5235,45,23.04,4,5,3
15,0.75376,0.08734,0.8952,0.5984,46,23.552,4,5,4
16,0.74887,0.08363,0.9977,0.6304,46,23.552,4,8,5
17,0.74224,0.14448,0.9811,0.4644,50,25.6,7,4,5
18,0.66965,0.04343,0.8056,0.6042,50,25.6,4,7,5
19,0.76487,0.10314,0.9577,0.603,53,27.136,4,6,3
20,0.76184,0.05394,0.9229,0.6658,56,28.672,4,7,6
21,0.61096,0.07698,0.7449,0.4449,57,29.184,5,8,6
22,0.71271,0.08748,0.9386,0.5673,79,40.447,5,7,7
23,0.70274,0.07784,0.902,0.546,82,41.983,4,6,7
24,0.67432,0.09534,0.8905,0.4395,88,45.055,5,12,8
25,0.61998,0.08506,0.8604,0.4978,118,60.415,4,6,10
26,0.64209,0.11833,0.9203,0.4567,125,63.999,9,5,5
27,0.77021,0.12181,0.9375,0.4246,141,72.191,6,8,11
28,0.79121,0.11054,1.0098,0.5758,146,74.751,8,12,6
29,0.65645,0.12867,0.8971,0.3633,174,89.087,9,11,7
30,0.62441,0.11606,0.9663,0.4436,187,95.743,7,10,7
31,0.6869,0.10785,0.913,0.441,222,113.662,10,11,8
32,0.59454,0.0839,0.8708,0.4486,260,133.118,7,9,9
33,0.60402,0.16225,0.9822,0.3623,290,148.478,13,18,10
34,0.73359,0.09089,0.9611,0.5004,337,172.541,8,22,10
35,0.71295,0.09572,0.9525,0.5678,386,197.629,10,10,8
36,0.58599,0.11222,0.9723,0.3459,891,456.185,16,65,25
37,0.72983,0.13464,1.0152,0.4146,564,288.764,11,51,23
38,0.72823,0.13237,1.0027,0.3391,1261,645.622,12,66,39
44,0.75056,0.12512,1.0159,0.4747,372,190.461,10,13,11
