LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.29185,0.4474,1.6666,0.0,21574747,11046270.958,240,300,300
1,0.73525,0.04205,0.8432,0.6714,20,10.24,2,4,3
2,0.74471,0.05668,0.8778,0.6502,22,11.264,4,4,3
3,0.75926,0.06908,0.8908,0.6612,23,11.776,3,5,4
4,0.78302,0.04117,0.8359,0.6801,24,12.288,3,4,3
5,0.73256,0.07419,0.8365,0.5891,28,14.336,3,6,2
6,0.77387,0.05703,0.8755,0.6668,28,14.336,3,5,4
7,0.88912,0.02246,0.9189,0.8407,29,14.848,3,5,4
8,0.52533,0.09048,0.7044,0.3965,30,15.36,3,7,4
9,0.73287,0.06115,0.8534,0.6369,30,15.36,7,7,3
10,0.79629,0.09215,0.9538,0.6172,31,15.872,5,6,3
11,0.73834,0.09996,0.8717,0.5049,35,17.92,4,6,4
12,0.74174,0.06679,0.9331,0.6236,37,18.944,4,9,6
13,0.75596,0.06112,0.8683,0.6417,37,18.944,4,4,6
14,0.69572,0.05575,0.8036,0.5913,40,20.48,7,4,4
15,0.74424,0.0772,0.8783,0.6162,40,20.48,6,4,4
16,0.70372,0.07677,0.8766,0.5893,41,20.992,4,6,5
17,0.62585,0.08405,0.8086,0.4841,41,20.992,4,5,5
18,0.79183,0.0517,0.894,0.6782,41,20.992,6,4,4
19,0.59151,0.07198,0.759,0.4734,43,22.016,6,9,6
20,0.57857,0.05884,0.7077,0.4619,47,24.064,4,7,6
21,0.80499,0.05355,0.9298,0.7086,48,24.576,4,12,4
22,0.7042,0.07398,0.8507,0.5555,50,25.6,3,4,6
23,0.74382,0.06768,0.8728,0.598,57,29.184,5,6,5
24,0.67189,0.06368,0.805,0.5316,60,30.72,4,14,9
25,0.81999,0.04725,0.9128,0.7011,60,30.72,8,8,7
26,0.76139,0.05409,0.9138,0.6613,61,31.232,9,6,6
27,0.5704,0.04989,0.6654,0.4313,73,37.376,6,20,8
28,0.75467,0.06279,0.8556,0.5911,76,38.912,8,7,9
29,0.68562,0.04992,0.8125,0.5672,81,41.472,5,6,8
30,0.63495,0.10564,0.8751,0.3965,82,41.984,4,9,7
31,0.72962,0.06264,0.8856,0.6196,94,48.128,5,11,7
32,0.78084,0.06207,0.9777,0.6467,96,49.152,6,9,7
33,0.61926,0.08443,0.773,0.4187,107,54.784,9,5,5
34,0.58656,0.04994,0.6967,0.4731,113,57.856,18,31,12
35,0.57316,0.04723,0.672,0.4663,115,58.88,18,21,19
36,0.71387,0.09215,0.9097,0.5127,128,65.536,8,9,9
37,0.67373,0.10249,0.8781,0.4561,129,66.048,8,6,7
38,0.73712,0.07525,0.9145,0.6016,138,70.656,8,9,6
39,0.75152,0.06591,0.884,0.5829,144,73.728,8,10,6
40,0.87367,0.06,0.9752,0.7024,151,77.312,6,10,8
41,0.87856,0.03873,0.9554,0.7736,152,77.824,7,14,7
42,0.67412,0.08216,0.8721,0.5064,165,84.48,8,8,8
43,0.72434,0.06386,0.8993,0.5958,176,90.112,6,8,8
44,0.7234,0.07298,0.8796,0.5779,180,92.16,5,8,10
45,0.70055,0.06736,0.8965,0.537,207,105.984,10,17,17
46,0.71312,0.08883,1.0318,0.5407,252,129.024,8,10,11
47,0.78624,0.07989,0.961,0.5385,288,147.456,15,34,9
48,0.72045,0.12169,1.0163,0.4002,339,173.568,11,14,8
49,0.70084,0.08258,0.872,0.4878,342,175.104,9,14,8
50,0.64183,0.12398,0.8868,0.351,472,241.664,16,16,12
51,0.67766,0.07069,0.8916,0.544,551,282.112,7,14,13
52,0.77092,0.09956,0.9996,0.4347,746,381.952,16,53,17
53,0.68375,0.10285,0.9091,0.4447,811,415.232,12,25,20
54,0.61204,0.12525,0.9492,0.3708,1640,839.68,27,68,25
55,0.70651,0.10894,0.9558,0.3671,2897,1483.264,30,49,40
56,0.65155,0.11387,0.912,0.3343,3839,1965.568,17,97,47
57,0.70094,0.12221,0.9675,0.3012,8517,4360.704,35,135,71
58,0.59441,0.10781,0.8726,0.3703,627,321.024,12,10,11
59,0.67635,0.08641,0.9023,0.4719,522,267.264,9,12,13
