LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.31642,0.45832,1.6666,0.0,18891567,9672482.736,210,300,300
1,0.69805,0.07097,0.8429,0.5964,20,10.24,3,6,2
2,0.58259,0.03833,0.6186,0.4956,21,10.752,7,2,3
3,0.83434,0.03077,0.8979,0.7951,21,10.752,3,5,3
4,0.83995,0.05274,0.9535,0.7391,22,11.264,3,4,2
5,0.60403,0.06821,0.8061,0.5103,23,11.776,7,6,4
6,0.75843,0.07814,0.902,0.6383,23,11.776,4,9,3
7,0.61064,0.05327,0.7091,0.5078,23,11.776,5,5,4
8,0.60679,0.03647,0.6708,0.5146,23,11.776,5,6,4
9,0.7696,0.06403,0.9107,0.6571,23,11.776,4,7,6
10,0.55809,0.03168,0.6255,0.5057,24,12.288,4,5,2
11,0.74791,0.10385,0.9015,0.5422,24,12.288,3,4,5
12,0.39679,0.06273,0.5412,0.3302,27,13.824,8,3,3
13,0.87388,0.04402,0.948,0.7898,27,13.824,3,4,4
14,0.62797,0.04747,0.7315,0.5349,29,14.848,3,10,3
15,0.80806,0.07243,0.9263,0.6434,32,16.384,3,4,5
16,0.74213,0.07031,0.8851,0.6305,33,16.896,5,6,8
17,0.59296,0.04355,0.7024,0.5234,36,18.432,4,13,3
18,0.89005,0.06451,1.0017,0.7506,36,18.432,4,6,2
19,0.90627,0.02208,0.9568,0.8613,41,20.992,6,5,7
20,0.6977,0.0942,0.8559,0.5001,45,23.04,4,7,3
21,0.596,0.03113,0.6722,0.5431,46,23.552,5,10,5
22,0.66447,0.08631,0.8481,0.5379,49,25.088,7,12,2
23,0.69724,0.09482,0.9081,0.5362,55,28.16,5,9,6
24,0.59107,0.05911,0.7456,0.4778,58,29.696,7,8,7
25,0.7253,0.08222,0.936,0.5543,63,32.256,4,7,4
26,0.80331,0.13263,1.0041,0.4614,66,33.792,5,6,4
27,0.78713,0.12386,0.9918,0.4826,67,34.304,4,8,3
28,0.62575,0.03877,0.7259,0.5427,81,41.472,8,11,5
29,0.68831,0.06292,0.8436,0.5608,108,55.296,9,22,14
30,0.73383,0.10069,0.9329,0.5311,121,61.952,6,7,7
31,0.69929,0.17689,0.9689,0.2909,133,68.096,6,8,6
32,0.63399,0.12439,0.8966,0.3455,178,91.136,11,14,13
33,0.83769,0.09133,1.0055,0.6016,231,118.272,7,9,12
34,0.91517,0.0263,0.9742,0.8412,267,136.704,13,9,26
35,0.63951,0.22771,1.0471,0.1725,379,194.048,8,14,7
36,0.56546,0.10866,0.9231,0.3327,455,232.96,26,47,18
37,0.5846,0.12314,0.9464,0.3195,478,244.736,12,65,18
38,0.58641,0.12959,0.9984,0.2532,540,276.48,18,24,19
39,0.65036,0.14541,1.0053,0.3033,587,300.544,12,32,11
40,0.61532,0.15583,1.0063,0.3277,602,308.224,13,22,13
41,0.69233,0.13536,0.9809,0.2379,876,448.512,12,24,21
42,0.70223,0.14588,1.0044,0.1998,951,486.912,11,21,25
43,0.60108,0.14628,1.0281,0.3472,1021,522.752,34,45,34
44,0.73812,0.16391,1.0474,0.4158,468,239.616,8,14,10
