LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.31587,0.44985,1.644,0.0,21583850,11050931.694,240,300,300
1,0.76488,0.06954,0.9041,0.621,390,199.68,12,9,13
2,0.83459,0.10008,0.981,0.4728,703,359.936,13,19,15
3,0.77152,0.1091,0.9191,0.5331,170,87.04,6,10,7
4,0.76991,0.08483,0.9768,0.5148,899,460.288,24,25,22
5,0.73465,0.08172,0.9141,0.5066,562,287.744,10,19,13
6,0.74405,0.11394,0.9557,0.4989,409,209.408,10,16,16
7,0.7088,0.13046,0.9672,0.4351,477,244.224,11,16,13
8,0.68459,0.11402,0.9272,0.4376,225,115.2,9,14,11
9,0.75161,0.0951,0.9303,0.5182,529,270.848,10,21,18
10,0.69022,0.12593,0.9263,0.4424,229,117.248,8,8,11
11,0.82472,0.03631,0.9005,0.7168,231,118.272,7,10,10
12,0.78258,0.05515,0.9016,0.5916,247,126.464,15,17,10
13,0.76295,0.08425,0.9489,0.531,252,129.024,9,10,12
14,0.70049,0.12006,1.0178,0.4097,537,274.944,10,13,15
15,0.72111,0.11545,0.9644,0.4743,479,245.248,28,22,17
16,0.69469,0.11134,0.9383,0.4683,500,256.0,8,23,9
17,0.71266,0.11783,0.9485,0.4743,397,203.264,9,11,12
18,0.73275,0.11483,0.9319,0.4873,175,89.6,7,14,7
19,0.68751,0.11355,0.9793,0.4783,284,145.408,8,10,11
20,0.72172,0.11284,0.9105,0.4787,154,78.848,29,11,10
21,0.71403,0.12551,0.9458,0.4916,115,58.88,8,6,6
22,0.67922,0.10268,0.9165,0.5153,153,78.336,6,11,8
23,0.69524,0.11319,0.9562,0.4727,237,121.344,7,16,8
24,0.73149,0.12808,1.0053,0.4862,177,90.624,5,15,8
25,0.71188,0.1162,0.8999,0.4854,87,44.544,8,6,5
26,0.78015,0.1025,0.9541,0.4221,856,438.272,15,19,22
27,0.72508,0.05837,0.8633,0.5781,398,203.776,10,16,16
28,0.72445,0.05261,0.8507,0.5863,277,141.824,10,12,9
29,0.7201,0.05724,0.8384,0.5214,213,109.056,9,9,11
30,0.72964,0.12119,0.9627,0.4295,311,159.232,7,26,10
31,0.70589,0.04694,0.8627,0.5624,173,88.576,7,9,8
32,0.71886,0.05969,0.9188,0.6098,130,66.56,9,13,7
33,0.7567,0.05861,0.8829,0.6339,171,87.552,8,7,11
34,0.78936,0.06126,0.924,0.612,306,156.672,11,14,15
35,0.72348,0.11543,0.9446,0.489,280,143.36,11,9,8
36,0.75346,0.11963,0.952,0.4973,257,131.584,8,14,8
37,0.73605,0.11589,0.9374,0.4858,333,170.496,10,10,11
38,0.74187,0.09784,0.9445,0.5254,171,87.552,6,12,12
39,0.68309,0.09607,0.9178,0.4736,326,166.912,7,14,8
40,0.70147,0.0983,0.942,0.4856,584,299.008,9,42,17
41,0.73096,0.10784,0.9425,0.5112,95,48.64,6,7,5
42,0.70818,0.10226,0.929,0.4813,176,90.112,8,7,9
43,0.70695,0.10664,0.9169,0.4999,235,120.32,8,9,11
44,0.73508,0.10804,0.9306,0.4894,245,125.44,9,10,14
45,0.69993,0.10769,0.9206,0.4764,777,397.824,15,23,24
46,0.74859,0.1074,0.9718,0.4371,452,231.424,17,31,24
47,0.65509,0.06306,0.8491,0.5259,159,81.408,7,17,12
48,0.71296,0.07736,0.8828,0.5238,111,56.832,7,11,12
49,0.62147,0.07082,0.8185,0.4749,93,47.616,14,19,5
50,0.6436,0.08594,0.8576,0.4911,59,30.208,9,14,5
51,0.56965,0.03418,0.6451,0.4917,55,28.16,7,9,5
52,0.71086,0.03963,0.8208,0.6517,53,27.136,11,15,7
53,0.61012,0.03312,0.6803,0.5413,47,24.064,3,15,2
54,0.72831,0.05865,0.8585,0.6075,43,22.016,8,7,3
55,0.63061,0.02503,0.6862,0.592,30,15.36,4,11,2
56,0.63354,0.01404,0.6753,0.6034,25,12.8,4,8,2
57,0.5595,0.03568,0.6492,0.5203,25,12.8,5,5,2
58,0.58667,0.03211,0.6543,0.5312,23,11.776,3,3,4
59,0.68904,0.07744,0.8524,0.5647,22,11.264,3,5,3
60,0.65406,0.08968,0.8137,0.4824,21,10.752,8,7,3
