LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.29052,0.44488,1.6664,0.0,21568274,11042956.782,240,300,300
1,0.69788,0.11644,1.0266,0.4738,608,311.296,7,13,20
2,0.73168,0.06949,0.9263,0.5866,371,189.952,11,9,9
3,0.77421,0.11225,1.0283,0.4963,803,411.136,12,20,15
4,0.707,0.15204,1.0337,0.3836,625,320.0,11,15,10
5,0.63508,0.15177,0.9319,0.3415,409,209.408,11,16,9
6,0.75098,0.08552,0.9604,0.4865,484,247.808,10,10,16
7,0.71107,0.15104,1.0474,0.4346,380,194.56,7,12,12
8,0.77634,0.05873,0.9483,0.5403,379,194.048,7,13,14
9,0.6494,0.13074,0.9883,0.3801,371,189.952,10,14,9
10,0.75448,0.10932,0.9984,0.4867,259,132.608,8,10,11
11,0.64354,0.12878,0.9547,0.3986,273,139.776,10,13,9
12,0.61072,0.11665,0.9072,0.3521,177,90.624,8,8,8
13,0.75022,0.08559,0.9818,0.5749,214,109.568,7,14,10
14,0.72574,0.15103,1.0177,0.3664,338,173.056,6,16,11
15,0.67393,0.11091,0.9148,0.4336,194,99.328,6,10,7
16,0.69579,0.12985,0.9385,0.3821,233,119.296,11,9,9
17,0.74054,0.08619,0.9623,0.5596,266,136.192,11,12,12
18,0.66399,0.13037,0.9412,0.3741,245,125.44,11,12,8
19,0.62289,0.12249,0.9282,0.3899,288,147.456,10,12,10
20,0.86248,0.07856,1.0102,0.6514,314,160.768,6,16,10
21,0.68899,0.12766,0.9799,0.4069,248,126.976,9,11,10
22,0.76656,0.10708,0.9866,0.5731,188,96.256,9,11,5
23,0.76245,0.09949,0.9353,0.4139,253,129.536,9,11,10
24,0.68686,0.11522,0.9435,0.4113,454,232.448,11,12,18
25,0.60646,0.12154,0.9243,0.419,161,82.432,8,9,15
26,0.72431,0.10734,0.9253,0.4152,382,195.584,13,14,10
27,0.7639,0.11682,1.02,0.4433,211,108.032,7,16,10
28,0.795,0.06834,0.9294,0.6423,112,57.344,6,8,7
29,0.6858,0.13425,0.9962,0.3945,170,87.04,12,9,7
30,0.73666,0.12724,0.9591,0.4585,122,62.464,4,8,8
31,0.74483,0.10582,0.9429,0.4272,316,161.792,13,24,10
32,0.82133,0.14305,1.0324,0.4724,102,52.224,3,15,8
33,0.66645,0.12763,0.9303,0.4365,113,57.856,5,9,8
34,0.59844,0.1464,0.9667,0.3467,172,88.064,10,13,6
35,0.7832,0.05484,0.942,0.6353,193,98.816,8,13,6
36,0.75991,0.13719,0.9946,0.5012,105,53.76,5,9,7
37,0.83234,0.09239,1.0045,0.6164,73,37.376,4,9,6
38,0.68708,0.09713,0.9154,0.4872,145,74.24,6,9,7
39,0.77519,0.06745,0.8943,0.5677,86,44.032,4,5,12
40,0.76055,0.08702,0.9068,0.5823,74,37.888,5,6,7
41,0.51864,0.11801,0.8159,0.3418,148,75.776,7,8,7
42,0.79996,0.0602,0.919,0.5753,286,146.432,8,16,9
43,0.73518,0.0698,0.8875,0.6094,81,41.472,7,7,6
44,0.74968,0.10237,0.9665,0.4376,165,84.48,8,9,8
45,0.77502,0.08114,0.9548,0.5656,540,276.48,17,12,16
46,0.74951,0.10291,1.0073,0.4734,447,228.864,10,14,13
47,0.6944,0.11252,0.9672,0.3664,640,327.68,11,17,14
48,0.76326,0.11756,1.0297,0.447,465,238.08,10,25,10
49,0.74183,0.094,0.9405,0.58,162,82.944,7,10,6
50,0.74372,0.09077,0.9884,0.4406,448,229.376,10,12,13
51,0.68292,0.12578,1.0165,0.4049,362,185.344,8,12,11
52,0.73089,0.14136,1.0403,0.4721,199,101.888,8,11,8
53,0.78733,0.10732,0.9948,0.5645,174,89.088,8,14,5
54,0.7068,0.07076,0.8922,0.5634,237,121.344,9,12,7
55,0.7381,0.12052,1.0292,0.4725,437,223.744,9,14,11
56,0.74878,0.05746,0.8916,0.6292,130,66.56,8,8,7
57,0.71724,0.06774,0.8986,0.6321,153,78.336,7,7,8
58,0.73069,0.0765,0.9134,0.5909,272,139.264,8,10,10
59,0.74963,0.13893,0.9841,0.4478,195,99.84,4,15,9
60,0.70486,0.11906,0.9708,0.4052,316,161.792,9,10,12
61,0.66953,0.14425,1.0099,0.4252,235,120.32,6,10,9
62,0.71986,0.10541,0.967,0.4702,182,93.184,7,11,10
63,0.79362,0.05737,0.9173,0.6583,213,109.056,10,10,7
64,0.77162,0.11002,0.9919,0.4772,208,106.496,8,14,10
65,0.79298,0.12094,1.0046,0.4529,125,64.0,6,10,6
66,0.82549,0.04791,0.9809,0.7334,158,80.896,11,11,6
67,0.81889,0.10033,1.0111,0.5656,125,64.0,6,9,9
68,0.77708,0.09377,0.9396,0.5596,133,68.096,7,11,6
69,0.76397,0.12879,1.0048,0.5242,124,63.488,5,8,8
70,0.85945,0.04383,0.9731,0.7822,143,73.216,9,9,5
71,0.77451,0.09985,1.0257,0.4472,1017,520.704,13,24,17
72,0.73439,0.11691,0.9834,0.422,867,443.904,15,18,17
73,0.73537,0.1493,1.0412,0.4066,557,285.184,10,18,19
74,0.7017,0.10332,0.9887,0.521,621,317.952,19,15,18
75,0.82484,0.08321,1.0056,0.6246,433,221.696,14,20,13
76,0.75821,0.08639,0.9518,0.5439,351,179.712,12,12,9
77,0.72273,0.10722,0.9594,0.4579,299,153.088,13,11,12
78,0.84126,0.07823,0.9894,0.6582,211,108.032,11,9,8
79,0.88421,0.05443,0.9961,0.7626,135,69.12,5,9,8
80,0.76971,0.1241,1.0195,0.5236,119,60.928,5,8,8
81,0.88264,0.08174,0.9974,0.4888,338,173.056,9,13,15
82,0.85585,0.05581,0.9806,0.7485,79,40.448,4,8,7
83,0.63985,0.1641,1.0112,0.3718,738,377.856,19,14,19
84,0.58372,0.11938,0.9029,0.3328,630,322.56,16,42,23
85,0.67377,0.12847,1.0497,0.3909,551,282.112,21,24,17
86,0.71708,0.14252,0.9892,0.4655,86,44.032,6,6,10
87,0.69742,0.12659,0.9753,0.4657,71,36.352,5,7,9
88,0.53967,0.08959,0.7646,0.3881,385,197.12,10,34,17
89,0.83819,0.08015,1.0551,0.6562,364,186.368,8,10,14
90,0.8504,0.06592,1.0257,0.6528,158,80.896,5,10,9
91,0.78028,0.07139,0.9909,0.5834,287,146.944,12,20,7
92,0.81211,0.10927,1.0247,0.5992,117,59.904,4,7,9
93,0.89324,0.04418,0.9889,0.7831,119,60.928,8,7,9
94,0.84729,0.05235,0.9833,0.7495,129,66.048,10,8,6
95,0.69608,0.0837,0.8768,0.5715,134,68.608,7,7,7
96,0.68766,0.06445,0.8306,0.5787,232,118.784,7,13,9
97,0.73537,0.07296,0.9092,0.5496,275,140.8,7,21,13
98,0.66101,0.07363,0.8557,0.5252,100,51.2,6,8,8
99,0.84876,0.06575,0.9949,0.5018,327,167.424,15,13,14
100,0.82329,0.07938,0.984,0.5037,198,101.376,7,8,8
101,0.84275,0.10785,0.9924,0.4751,111,56.832,6,7,8
102,0.74398,0.08539,0.9252,0.5705,362,185.344,17,16,10
103,0.70372,0.07138,0.9005,0.5968,124,63.488,6,13,7
104,0.72561,0.07408,0.9298,0.5854,424,217.088,9,17,17
105,0.64189,0.10482,0.9603,0.4544,198,101.376,8,9,7
106,0.7062,0.07706,0.8889,0.5785,154,78.848,7,7,8
107,0.64322,0.1206,0.9541,0.3921,150,76.8,15,21,6
108,0.74221,0.1057,0.9882,0.5226,139,71.168,7,17,11
109,0.80868,0.06469,0.9093,0.6673,85,43.52,6,6,4
110,0.81123,0.05604,0.9236,0.6783,52,26.624,4,6,6
111,0.64751,0.10345,0.9016,0.4568,124,63.488,11,18,6
112,0.65299,0.07647,0.7978,0.4931,107,54.784,18,18,19
113,0.69936,0.07321,0.8855,0.5984,104,53.248,8,7,5
114,0.76102,0.04276,0.894,0.6673,101,51.712,7,12,6
115,0.8074,0.07366,0.9328,0.6163,85,43.52,6,9,5
116,0.86423,0.0379,0.9456,0.7844,83,42.496,6,8,6
117,0.7809,0.07768,0.9202,0.6258,70,35.84,6,6,4
118,0.88441,0.04977,0.956,0.6917,69,35.328,5,10,6
119,0.81671,0.06401,0.9566,0.6958,67,34.304,6,9,6
120,0.61486,0.06885,0.8039,0.4971,58,29.696,5,6,4
121,0.75541,0.08049,0.8931,0.5924,52,26.624,5,5,6
122,0.88384,0.07115,1.0168,0.7387,52,26.624,5,5,4
123,0.83953,0.04718,0.9581,0.7584,46,23.552,4,5,6
124,0.66389,0.07862,0.7886,0.4665,45,23.04,4,9,6
125,0.68716,0.07117,0.8359,0.5388,44,22.528,7,5,7
126,0.66775,0.03718,0.7969,0.6123,43,22.016,6,10,4
127,0.7461,0.07928,0.904,0.6385,35,17.92,4,4,4
128,0.76896,0.06374,0.8812,0.6563,34,17.408,6,4,4
129,0.63824,0.05067,0.7777,0.5708,33,16.896,8,13,4
130,0.84443,0.03257,0.9167,0.7723,33,16.896,3,4,6
131,0.79558,0.04694,0.8959,0.7183,31,15.872,4,4,3
132,0.61885,0.05128,0.7251,0.4571,30,15.36,12,3,5
133,0.77773,0.04889,0.888,0.7121,29,14.848,4,5,5
134,0.76525,0.05558,0.85,0.6631,27,13.824,3,5,3
135,0.70452,0.04965,0.7913,0.6274,26,13.312,3,4,6
136,0.71125,0.06304,0.8422,0.6328,25,12.8,4,6,5
137,0.84159,0.05841,0.9382,0.734,23,11.776,4,6,3
138,0.74613,0.04401,0.8204,0.5906,23,11.776,5,3,7
139,0.72738,0.04889,0.8497,0.6608,22,11.264,4,6,4
140,0.77496,0.05661,0.9047,0.6972,22,11.264,3,3,4
141,0.7573,0.06271,0.8799,0.6532,21,10.752,4,6,6
142,0.79266,0.04998,0.8854,0.7144,21,10.752,4,8,4
