LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.28306,0.42653,1.6391,0.0,21579305,11048604.654,240,300,300
1,0.78894,0.0323,0.8455,0.7322,20,10.24,3,5,3
2,0.6626,0.06695,0.7855,0.5465,23,11.776,3,4,4
3,0.69525,0.04652,0.7728,0.6077,25,12.8,4,4,3
4,0.67294,0.06589,0.8021,0.5748,25,12.8,3,5,4
5,0.52269,0.02755,0.5862,0.4739,38,19.456,4,4,6
6,0.77552,0.06641,0.8885,0.6433,40,20.48,5,4,5
7,0.6596,0.08103,0.8457,0.4665,51,26.112,4,6,5
8,0.75129,0.09521,0.8999,0.5528,69,35.328,7,8,4
9,0.43353,0.09021,0.6406,0.2324,72,36.864,7,6,4
10,0.56676,0.11703,0.7879,0.2205,76,38.912,7,6,3
11,0.80671,0.04679,0.9028,0.6821,81,41.472,5,12,10
12,0.73746,0.10588,0.9305,0.4591,119,60.928,6,10,8
13,0.56208,0.08994,0.7838,0.367,120,61.44,10,10,5
14,0.54344,0.10452,0.7521,0.2806,127,65.024,8,6,5
15,0.66036,0.06348,0.8478,0.5177,145,74.24,8,10,6
16,0.72549,0.11644,0.9854,0.5026,145,74.24,10,17,7
17,0.66358,0.13539,0.9229,0.3898,201,102.912,11,13,7
18,0.67658,0.10911,0.9227,0.3639,203,103.936,17,7,9
19,0.74868,0.11836,0.9414,0.4063,220,112.64,10,14,13
20,0.6357,0.0895,0.8428,0.4363,258,132.096,12,24,13
21,0.59949,0.09725,0.8343,0.4354,260,133.12,8,16,10
22,0.73719,0.10707,0.9705,0.4507,290,148.48,11,9,12
23,0.65686,0.08993,0.9134,0.4508,341,174.592,10,25,17
24,0.57222,0.14394,0.8985,0.3139,379,194.048,10,11,6
25,0.57997,0.08683,0.8147,0.394,486,248.832,11,16,9
26,0.7418,0.11508,0.9293,0.3885,607,310.784,17,31,28
27,0.64634,0.14198,0.9508,0.3529,1146,586.752,12,59,17
28,0.63196,0.17492,0.9589,0.3191,1224,626.688,17,29,27
29,0.58687,0.1292,0.9316,0.2429,5414,2771.968,24,114,27
30,0.58845,0.13617,0.9917,0.2022,6552,3354.624,43,106,37
58,0.60046,0.16525,0.9435,0.2899,1938,992.256,17,21,20
