LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.0,0.0,0.0,0.0,21565791,11041563.731,240,300,300
1,1.0,0.0,1.0,1.0,20,10.24,8,5,6
2,2.0,0.0,2.0,2.0,20,10.24,7,5,5
3,3.0,0.0,3.0,3.0,22,11.264,6,4,5
4,4.0,0.0,4.0,4.0,22,11.264,4,6,4
5,5.0,0.0,5.0,5.0,22,11.264,4,5,6
6,6.0,0.0,6.0,6.0,23,11.776,4,6,3
7,7.0,0.0,7.0,7.0,24,12.288,5,5,4
8,8.0,0.0,8.0,8.0,24,12.288,3,5,3
9,9.0,0.0,9.0,9.0,25,12.8,5,5,5
10,10.0,0.0,10.0,10.0,25,12.8,7,5,6
11,11.0,0.0,11.0,11.0,25,12.8,5,6,4
12,12.0,0.0,12.0,12.0,26,13.312,5,7,4
13,13.0,0.0,13.0,13.0,26,13.312,4,4,5
14,14.0,0.0,14.0,14.0,26,13.312,5,5,4
15,15.0,0.0,15.0,15.0,27,13.824,6,7,3
16,16.0,0.0,16.0,16.0,28,14.336,6,4,4
17,17.0,0.0,17.0,17.0,28,14.336,7,8,4
18,18.0,0.0,18.0,18.0,29,14.848,5,6,4
19,19.0,0.0,19.0,19.0,29,14.848,4,4,5
20,20.0,0.0,20.0,20.0,29,14.848,4,5,3
21,21.0,0.0,21.0,21.0,30,15.36,6,5,5
22,22.0,0.0,22.0,22.0,31,15.872,4,8,6
23,23.0,0.0,23.0,23.0,32,16.384,4,8,6
24,24.0,0.0,24.0,24.0,33,16.896,4,4,3
25,25.0,0.0,25.0,25.0,34,17.408,6,5,3
26,26.0,0.0,26.0,26.0,35,17.92,3,5,5
27,27.0,0.0,27.0,27.0,36,18.432,5,4,4
28,28.0,0.0,28.0,28.0,36,18.432,6,8,7
29,29.0,0.0,29.0,29.0,36,18.432,5,8,3
30,30.0,0.0,30.0,30.0,37,18.944,4,5,7
31,31.0,0.0,31.0,31.0,37,18.944,8,4,8
32,32.0,0.0,32.0,32.0,37,18.944,4,6,7
33,33.0,0.0,33.0,33.0,39,19.968,3,6,6
34,34.0,0.0,34.0,34.0,42,21.504,5,9,5
35,35.0,0.0,35.0,35.0,44,22.528,7,5,5
36,36.0,0.0,36.0,36.0,44,22.528,7,10,6
37,37.0,0.0,37.0,37.0,46,23.552,9,8,3
38,38.0,0.0,38.0,38.0,49,25.088,7,6,4
39,39.0,0.0,39.0,39.0,50,25.6,4,6,4
40,40.0,0.0,40.0,40.0,52,26.624,10,4,7
41,41.0,0.0,41.0,41.0,52,26.624,3,6,4
42,42.0,0.0,42.0,42.0,55,28.16,6,7,10
43,43.0,0.0,43.0,43.0,55,28.16,6,14,5
44,44.0,0.0,44.0,44.0,56,28.672,4,8,7
45,45.0,0.0,45.0,45.0,60,30.72,8,8,6
46,46.0,0.0,46.0,46.0,65,33.28,13,5,6
47,47.0,0.0,47.0,47.0,71,36.352,10,8,5
48,48.0,0.0,48.0,48.0,71,36.352,10,9,5
49,49.0,0.0,49.0,49.0,80,40.96,5,13,9
50,50.0,0.0,50.0,50.0,81,41.472,5,5,6
51,51.0,0.0,51.0,51.0,83,42.496,6,7,7
52,52.0,0.0,52.0,52.0,89,45.567,6,8,7
53,53.0,0.0,53.0,53.0,91,46.591,3,7,8
54,54.0,0.0,54.0,54.0,91,46.591,10,10,6
55,55.0,0.0,55.0,55.0,102,52.223,7,8,5
56,56.0,0.0,56.0,56.0,108,55.295,8,7,11
57,57.0,0.0,57.0,57.0,120,61.439,7,11,11
58,58.0,0.0,58.0,58.0,122,62.463,8,12,12
59,59.0,0.0,59.0,59.0,125,63.999,13,11,9
60,60.0,0.0,60.0,60.0,130,66.559,7,6,7
61,61.0,0.0,61.0,61.0,134,68.607,7,7,9
62,62.0,0.0,62.0,62.0,138,70.655,5,11,9
63,63.0,0.0,63.0,63.0,149,76.287,13,15,13
64,64.0,0.0,64.0,64.0,155,79.359,8,17,6
65,65.0,0.0,65.0,65.0,165,84.479,17,12,14
66,66.0,0.0,66.0,66.0,199,101.887,20,13,20
67,67.0,0.0,67.0,67.0,215,110.079,8,15,15
68,68.0,0.0,68.0,68.0,224,114.687,6,10,9
69,69.0,0.0,69.0,69.0,241,123.391,13,27,7
70,70.0,0.0,70.0,70.0,248,126.975,22,19,16
71,71.0,0.0,71.0,71.0,269,137.726,13,10,8
72,72.0,0.0,72.0,72.0,284,145.406,15,18,15
73,73.0,0.0,73.0,73.0,289,147.966,12,14,10
74,74.0,0.0,74.0,74.0,315,161.278,9,12,9
75,75.0,0.0,75.0,75.0,370,189.438,10,11,11
76,76.0,0.0,76.0,76.0,403,206.334,9,18,13
77,77.0,0.0,77.0,77.0,490,250.877,15,28,14
78,78.0,0.0,78.0,78.0,703,359.932,14,31,28
79,79.0,0.0,79.0,79.0,708,362.492,12,15,21
80,80.0,0.0,80.0,80.0,1154,590.842,17,24,18
81,81.0,0.0,81.0,81.0,1884,964.597,23,50,40
82,82.0,0.0,82.0,82.0,3129,1602.03,21,39,47
83,83.0,0.0,83.0,83.0,5244,2684.899,30,72,69
84,84.0,0.0,84.0,84.0,6071,3108.318,35,82,53
85,85.0,0.0,85.0,85.0,7498,3838.934,36,103,51
86,86.0,0.0,86.0,86.0,543,278.013,16,13,5
