LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.0,0.0,0.0,0.0,21597696,11058020.846,240,300,300
1,1.0,0.0,1.0,1.0,751,384.512,10,66,31
2,2.0,0.0,2.0,2.0,383,196.096,9,27,29
3,3.0,0.0,3.0,3.0,229,117.248,9,43,9
4,4.0,0.0,4.0,4.0,217,111.104,6,12,9
5,5.0,0.0,5.0,5.0,152,77.824,10,5,5
6,6.0,0.0,6.0,6.0,151,77.312,8,7,6
7,7.0,0.0,7.0,7.0,143,73.216,9,16,9
8,8.0,0.0,8.0,8.0,141,72.192,8,12,8
9,9.0,0.0,9.0,9.0,49,25.088,3,9,9
10,10.0,0.0,10.0,10.0,35,17.92,4,5,4
11,11.0,0.0,11.0,11.0,31,15.872,4,10,3
12,12.0,0.0,12.0,12.0,22,11.264,4,6,8
