LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.0,0.0,0.0,0.0,21597418,11057435.265,240,300,300
1,1.0,0.0,1.0,1.0,26,13.311,5,5,3
2,2.0,0.0,2.0,2.0,31,15.871,5,5,4
3,3.0,0.0,3.0,3.0,35,17.919,3,9,4
4,4.0,0.0,4.0,4.0,36,18.431,5,8,3
5,5.0,0.0,5.0,5.0,42,21.503,5,3,9
6,6.0,0.0,6.0,6.0,71,36.351,7,6,9
7,7.0,0.0,7.0,7.0,72,36.863,5,17,12
8,8.0,0.0,8.0,8.0,89,45.566,8,13,7
9,9.0,0.0,9.0,9.0,108,55.294,8,7,5
10,10.0,0.0,10.0,10.0,113,57.854,8,6,5
11,11.0,0.0,11.0,11.0,339,173.561,10,13,11
12,12.0,0.0,12.0,12.0,353,180.729,9,54,16
13,13.0,0.0,13.0,13.0,487,249.334,8,18,22
14,14.0,0.0,14.0,14.0,594,304.116,9,37,23
15,15.0,0.0,15.0,15.0,186,95.228,8,8,8
