LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.0,0.0,0.0,0.0,21592822,11055525.358,240,300,300
1,1.0,0.0,1.0,1.0,578,295.936,15,20,19
2,2.0,0.0,2.0,2.0,388,198.656,9,14,10
3,3.0,0.0,3.0,3.0,511,261.632,9,32,20
4,4.0,0.0,4.0,4.0,443,226.816,11,16,13
5,5.0,0.0,5.0,5.0,368,188.416,13,24,20
6,6.0,0.0,6.0,6.0,159,81.408,7,9,8
7,7.0,0.0,7.0,7.0,339,173.568,7,42,8
8,8.0,0.0,8.0,8.0,254,130.048,9,12,8
9,9.0,0.0,9.0,9.0,442,226.304,14,18,23
10,10.0,0.0,10.0,10.0,84,43.008,5,8,6
11,11.0,0.0,11.0,11.0,171,87.552,7,13,7
12,12.0,0.0,12.0,12.0,225,115.2,11,12,14
13,13.0,0.0,13.0,13.0,174,89.088,6,8,9
14,14.0,0.0,14.0,14.0,136,69.632,7,10,5
15,15.0,0.0,15.0,15.0,401,205.312,9,18,17
16,16.0,0.0,16.0,16.0,233,119.296,7,22,9
17,17.0,0.0,17.0,17.0,546,279.552,9,53,20
18,18.0,0.0,18.0,18.0,86,44.032,7,7,7
19,19.0,0.0,19.0,19.0,603,308.736,14,10,10
20,20.0,0.0,20.0,20.0,362,185.344,10,9,8
21,21.0,0.0,21.0,21.0,235,120.32,6,23,13
22,22.0,0.0,22.0,22.0,207,105.984,10,11,13
23,23.0,0.0,23.0,23.0,147,75.264,7,11,13
24,24.0,0.0,24.0,24.0,54,27.648,4,9,9
25,25.0,0.0,25.0,25.0,32,16.384,5,11,6
