LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.0,0.0,0.0,0.0,21585257,11051652.078,240,300,300
1,1.0,0.0,1.0,1.0,20,10.24,2,7,3
2,2.0,0.0,2.0,2.0,21,10.752,6,3,5
3,3.0,0.0,3.0,3.0,27,13.824,5,8,3
4,4.0,0.0,4.0,4.0,27,13.824,3,5,3
5,5.0,0.0,5.0,5.0,30,15.36,6,9,4
6,6.0,0.0,6.0,6.0,34,17.408,5,4,5
7,7.0,0.0,7.0,7.0,36,18.432,3,6,4
8,8.0,0.0,8.0,8.0,37,18.944,5,6,3
9,9.0,0.0,9.0,9.0,39,19.968,5,4,5
10,10.0,0.0,10.0,10.0,40,20.48,8,4,5
11,11.0,0.0,11.0,11.0,44,22.528,11,4,4
12,12.0,0.0,12.0,12.0,53,27.136,7,5,4
13,13.0,0.0,13.0,13.0,64,32.768,9,5,4
14,14.0,0.0,14.0,14.0,71,36.352,7,5,12
15,15.0,0.0,15.0,15.0,81,41.472,7,31,5
16,16.0,0.0,16.0,16.0,86,44.032,4,7,6
17,17.0,0.0,17.0,17.0,124,63.488,5,8,7
18,18.0,0.0,18.0,18.0,149,76.288,5,9,7
19,19.0,0.0,19.0,19.0,163,83.456,6,7,8
20,20.0,0.0,20.0,20.0,189,96.768,12,12,5
21,21.0,0.0,21.0,21.0,210,107.52,7,20,16
22,22.0,0.0,22.0,22.0,237,121.344,16,19,21
23,23.0,0.0,23.0,23.0,246,125.952,13,17,7
24,24.0,0.0,24.0,24.0,251,128.512,15,11,11
25,25.0,0.0,25.0,25.0,284,145.408,9,22,16
26,26.0,0.0,26.0,26.0,328,167.936,6,9,15
27,27.0,0.0,27.0,27.0,365,186.88,15,7,8
28,28.0,0.0,28.0,28.0,544,278.528,8,29,17
29,29.0,0.0,29.0,29.0,744,380.928,21,41,19
30,30.0,0.0,30.0,30.0,1234,631.808,16,18,20
31,31.0,0.0,31.0,31.0,1971,1009.152,20,79,29
32,32.0,0.0,32.0,32.0,2828,1447.936,23,81,35
33,33.0,0.0,33.0,33.0,3931,2012.672,24,97,33
58,58.0,0.0,58.0,58.0,235,120.32,7,12,9
