LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.0,0.0,0.0,0.0,21573787,11045779.438,240,300,300
1,1.0,0.0,1.0,1.0,904,462.848,14,16,18
2,2.0,0.0,2.0,2.0,703,359.936,15,16,14
3,3.0,0.0,3.0,3.0,721,369.152,11,20,16
4,4.0,0.0,4.0,4.0,241,123.392,9,7,9
5,5.0,0.0,5.0,5.0,210,107.52,9,17,5
6,6.0,0.0,6.0,6.0,468,239.616,9,13,11
7,7.0,0.0,7.0,7.0,518,265.216,11,13,13
8,8.0,0.0,8.0,8.0,528,270.336,8,17,13
9,9.0,0.0,9.0,9.0,363,185.856,8,15,10
10,10.0,0.0,10.0,10.0,182,93.184,7,11,7
11,11.0,0.0,11.0,11.0,134,68.608,8,7,8
12,12.0,0.0,12.0,12.0,313,160.256,7,12,12
13,13.0,0.0,13.0,13.0,455,232.96,10,14,11
14,14.0,0.0,14.0,14.0,330,168.96,8,11,13
15,15.0,0.0,15.0,15.0,240,122.88,13,9,11
16,16.0,0.0,16.0,16.0,360,184.32,7,15,12
17,17.0,0.0,17.0,17.0,57,29.184,4,5,5
18,18.0,0.0,18.0,18.0,220,112.64,11,10,9
19,19.0,0.0,19.0,19.0,139,71.168,6,8,9
20,20.0,0.0,20.0,20.0,360,184.32,10,12,10
21,21.0,0.0,21.0,21.0,139,71.168,9,8,11
22,22.0,0.0,22.0,22.0,68,34.816,5,5,5
23,23.0,0.0,23.0,23.0,372,190.464,11,11,10
24,24.0,0.0,24.0,24.0,426,218.112,11,15,8
25,25.0,0.0,25.0,25.0,1010,517.12,17,13,16
26,26.0,0.0,26.0,26.0,318,162.816,8,13,12
27,27.0,0.0,27.0,27.0,364,186.368,10,12,10
28,28.0,0.0,28.0,28.0,498,254.976,13,14,14
29,29.0,0.0,29.0,29.0,342,175.104,10,11,9
30,30.0,0.0,30.0,30.0,409,209.408,12,10,12
31,31.0,0.0,31.0,31.0,352,180.224,9,15,10
32,32.0,0.0,32.0,32.0,265,135.68,10,13,7
33,33.0,0.0,33.0,33.0,135,69.12,8,9,6
34,34.0,0.0,34.0,34.0,178,91.136,8,10,8
35,35.0,0.0,35.0,35.0,399,204.288,7,11,17
36,36.0,0.0,36.0,36.0,158,80.896,8,13,10
37,37.0,0.0,37.0,37.0,273,139.776,8,12,12
38,38.0,0.0,38.0,38.0,365,186.88,9,12,13
39,39.0,0.0,39.0,39.0,141,72.192,13,11,6
40,40.0,0.0,40.0,40.0,364,186.368,9,11,13
41,41.0,0.0,41.0,41.0,355,181.76,8,13,11
42,42.0,0.0,42.0,42.0,174,89.088,8,8,7
43,43.0,0.0,43.0,43.0,415,212.48,11,11,9
44,44.0,0.0,44.0,44.0,666,340.992,15,15,8
45,45.0,0.0,45.0,45.0,321,164.352,11,11,8
46,46.0,0.0,46.0,46.0,314,160.768,11,10,8
47,47.0,0.0,47.0,47.0,140,71.68,8,9,7
48,48.0,0.0,48.0,48.0,172,88.064,8,9,6
49,49.0,0.0,49.0,49.0,100,51.2,6,9,6
50,50.0,0.0,50.0,50.0,143,73.216,8,8,7
51,51.0,0.0,51.0,51.0,146,74.752,9,8,6
52,52.0,0.0,52.0,52.0,595,304.64,9,10,16
53,53.0,0.0,53.0,53.0,699,357.888,11,12,15
54,54.0,0.0,54.0,54.0,564,288.768,11,13,11
55,55.0,0.0,55.0,55.0,539,275.968,11,15,11
56,56.0,0.0,56.0,56.0,970,496.64,14,17,14
57,57.0,0.0,57.0,57.0,219,112.128,7,16,6
58,58.0,0.0,58.0,58.0,197,100.864,8,11,9
59,59.0,0.0,59.0,59.0,181,92.672,8,9,9
