LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.0,0.0,0.0,0.0,21590515,11054344.174,240,300,300
1,1.0,0.0,1.0,1.0,1005,514.56,13,16,17
2,2.0,0.0,2.0,2.0,783,400.896,12,18,14
3,3.0,0.0,3.0,3.0,268,137.216,11,13,6
4,4.0,0.0,4.0,4.0,183,93.696,6,12,9
5,5.0,0.0,5.0,5.0,230,117.76,7,9,13
6,6.0,0.0,6.0,6.0,215,110.08,8,15,7
7,7.0,0.0,7.0,7.0,199,101.888,6,14,7
8,8.0,0.0,8.0,8.0,220,112.64,8,10,8
9,9.0,0.0,9.0,9.0,136,69.632,6,18,5
10,10.0,0.0,10.0,10.0,90,46.08,7,7,7
11,11.0,0.0,11.0,11.0,183,93.696,7,11,9
12,12.0,0.0,12.0,12.0,208,106.496,9,8,8
13,13.0,0.0,13.0,13.0,246,125.952,6,10,10
14,14.0,0.0,14.0,14.0,180,92.16,8,8,7
15,15.0,0.0,15.0,15.0,216,110.592,10,7,11
16,16.0,0.0,16.0,16.0,269,137.728,8,14,8
17,17.0,0.0,17.0,17.0,281,143.872,7,21,8
18,18.0,0.0,18.0,18.0,185,94.72,7,8,9
19,19.0,0.0,19.0,19.0,191,97.792,9,8,12
20,20.0,0.0,20.0,20.0,180,92.16,8,9,9
21,21.0,0.0,21.0,21.0,116,59.392,7,7,8
22,22.0,0.0,22.0,22.0,263,134.656,9,16,6
23,23.0,0.0,23.0,23.0,1031,527.872,19,18,18
24,24.0,0.0,24.0,24.0,259,132.608,7,31,11
25,25.0,0.0,25.0,25.0,217,111.104,6,23,19
26,26.0,0.0,26.0,26.0,367,187.904,10,10,14
27,27.0,0.0,27.0,27.0,252,129.024,10,11,13
28,28.0,0.0,28.0,28.0,299,153.088,9,11,9
29,29.0,0.0,29.0,29.0,240,122.88,8,22,14
30,30.0,0.0,30.0,30.0,233,119.296,10,12,11
31,31.0,0.0,31.0,31.0,139,71.168,7,8,7
32,32.0,0.0,32.0,32.0,135,69.12,6,7,7
33,33.0,0.0,33.0,33.0,112,57.344,8,9,8
34,34.0,0.0,34.0,34.0,101,51.712,6,13,13
35,35.0,0.0,35.0,35.0,97,49.664,10,4,14
36,36.0,0.0,36.0,36.0,71,36.352,5,6,8
37,37.0,0.0,37.0,37.0,58,29.696,5,11,5
38,38.0,0.0,38.0,38.0,27,13.824,4,5,6
