LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.0,0.0,0.0,0.0,21597169,11057751.022,240,300,300
1,1.0,0.0,1.0,1.0,166,84.992,8,10,8
2,2.0,0.0,2.0,2.0,576,294.912,11,66,27
3,3.0,0.0,3.0,3.0,624,319.488,11,16,15
4,4.0,0.0,4.0,4.0,597,305.664,11,9,14
5,5.0,0.0,5.0,5.0,357,182.784,8,53,19
6,6.0,0.0,6.0,6.0,207,105.984,11,12,11
7,7.0,0.0,7.0,7.0,79,40.448,3,12,9
8,8.0,0.0,8.0,8.0,61,31.232,5,5,4
9,9.0,0.0,9.0,9.0,43,22.016,6,10,6
10,10.0,0.0,10.0,10.0,33,16.896,3,4,4
11,11.0,0.0,11.0,11.0,32,16.384,5,4,9
12,12.0,0.0,12.0,12.0,29,14.848,4,5,4
13,13.0,0.0,13.0,13.0,27,13.824,3,9,7
