LabelID,Mean,StdD,Max,Min,Count,Vol(mm^3),Extent_X,Extent_Y,Extent_Z
0,0.0,0.0,0.0,0.0,18359050,9399834.02,204,300,300
1,1.0,0.0,1.0,1.0,246,125.952,11,15,11
2,2.0,0.0,2.0,2.0,125,64.0,11,21,7
3,3.0,0.0,3.0,3.0,96,49.152,12,9,10
4,4.0,0.0,4.0,4.0,69,35.328,6,9,4
5,5.0,0.0,5.0,5.0,49,25.088,5,10,4
6,6.0,0.0,6.0,6.0,39,19.968,4,11,11
7,7.0,0.0,7.0,7.0,39,19.968,6,14,8
8,8.0,0.0,8.0,8.0,36,18.432,5,5,5
9,9.0,0.0,9.0,9.0,35,17.92,6,6,4
10,10.0,0.0,10.0,10.0,33,16.896,5,6,4
11,11.0,0.0,11.0,11.0,29,14.848,4,7,4
12,12.0,0.0,12.0,12.0,28,14.336,4,4,6
13,13.0,0.0,13.0,13.0,27,13.824,3,6,9
14,14.0,0.0,14.0,14.0,26,13.312,4,6,5
15,15.0,0.0,15.0,15.0,25,12.8,4,8,7
16,16.0,0.0,16.0,16.0,25,12.8,3,5,3
17,17.0,0.0,17.0,17.0,23,11.776,5,7,9
